HEADER_HISTOGRAM	bin-number	bin-values	nir
HISTOGRAM_DATA	256	[1.0, 1.99609375, 2.9921875, 3.98828125, 4.984375, 5.98046875, 6.9765625, 7.97265625, 8.96875, 9.96484375, 10.9609375, 11.95703125, 12.953125, 13.94921875, 14.9453125, 15.94140625, 16.9375, 17.93359375, 18.9296875, 19.92578125, 20.921875, 21.91796875, 22.9140625, 23.91015625, 24.90625, 25.90234375, 26.8984375, 27.89453125, 28.890625, 29.88671875, 30.8828125, 31.87890625, 32.875, 33.87109375, 34.8671875, 35.86328125, 36.859375, 37.85546875, 38.8515625, 39.84765625, 40.84375, 41.83984375, 42.8359375, 43.83203125, 44.828125, 45.82421875, 46.8203125, 47.81640625, 48.8125, 49.80859375, 50.8046875, 51.80078125, 52.796875, 53.79296875, 54.7890625, 55.78515625, 56.78125, 57.77734375, 58.7734375, 59.76953125, 60.765625, 61.76171875, 62.7578125, 63.75390625, 64.75, 65.74609375, 66.7421875, 67.73828125, 68.734375, 69.73046875, 70.7265625, 71.72265625, 72.71875, 73.71484375, 74.7109375, 75.70703125, 76.703125, 77.69921875, 78.6953125, 79.69140625, 80.6875, 81.68359375, 82.6796875, 83.67578125, 84.671875, 85.66796875, 86.6640625, 87.66015625, 88.65625, 89.65234375, 90.6484375, 91.64453125, 92.640625, 93.63671875, 94.6328125, 95.62890625, 96.625, 97.62109375, 98.6171875, 99.61328125, 100.609375, 101.60546875, 102.6015625, 103.59765625, 104.59375, 105.58984375, 106.5859375, 107.58203125, 108.578125, 109.57421875, 110.5703125, 111.56640625, 112.5625, 113.55859375, 114.5546875, 115.55078125, 116.546875, 117.54296875, 118.5390625, 119.53515625, 120.53125, 121.52734375, 122.5234375, 123.51953125, 124.515625, 125.51171875, 126.5078125, 127.50390625, 128.5, 129.49609375, 130.4921875, 131.48828125, 132.484375, 133.48046875, 134.4765625, 135.47265625, 136.46875, 137.46484375, 138.4609375, 139.45703125, 140.453125, 141.44921875, 142.4453125, 143.44140625, 144.4375, 145.43359375, 146.4296875, 147.42578125, 148.421875, 149.41796875, 150.4140625, 151.41015625, 152.40625, 153.40234375, 154.3984375, 155.39453125, 156.390625, 157.38671875, 158.3828125, 159.37890625, 160.375, 161.37109375, 162.3671875, 163.36328125, 164.359375, 165.35546875, 166.3515625, 167.34765625, 168.34375, 169.33984375, 170.3359375, 171.33203125, 172.328125, 173.32421875, 174.3203125, 175.31640625, 176.3125, 177.30859375, 178.3046875, 179.30078125, 180.296875, 181.29296875, 182.2890625, 183.28515625, 184.28125, 185.27734375, 186.2734375, 187.26953125, 188.265625, 189.26171875, 190.2578125, 191.25390625, 192.25, 193.24609375, 194.2421875, 195.23828125, 196.234375, 197.23046875, 198.2265625, 199.22265625, 200.21875, 201.21484375, 202.2109375, 203.20703125, 204.203125, 205.19921875, 206.1953125, 207.19140625, 208.1875, 209.18359375, 210.1796875, 211.17578125, 212.171875, 213.16796875, 214.1640625, 215.16015625, 216.15625, 217.15234375, 218.1484375, 219.14453125, 220.140625, 221.13671875, 222.1328125, 223.12890625, 224.125, 225.12109375, 226.1171875, 227.11328125, 228.109375, 229.10546875, 230.1015625, 231.09765625, 232.09375, 233.08984375, 234.0859375, 235.08203125, 236.078125, 237.07421875, 238.0703125, 239.06640625, 240.0625, 241.05859375, 242.0546875, 243.05078125, 244.046875, 245.04296875, 246.0390625, 247.03515625, 248.03125, 249.02734375, 250.0234375, 251.01953125, 252.015625, 253.01171875, 254.0078125, 255.00390625]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 2, 2, 1, 2, 1, 0, 2, 0, 5, 3, 5, 1, 2, 1, 3, 2, 1, 1, 3, 1, 2, 2, 1, 2, 1, 4, 1, 3, 0, 3, 1, 0, 2, 5, 3, 2, 2, 1, 2, 5, 2, 4, 2, 8, 5, 6, 1, 3, 5, 3, 2, 8, 1, 6, 3, 3, 8, 9, 5, 4, 8, 9, 4, 8, 7, 9, 2, 8, 5, 6, 10, 4, 3, 6, 5, 7, 4, 5, 3, 9, 1, 3, 0, 3, 3, 3, 4, 7, 1, 1, 7, 2, 2, 3, 2, 1, 0, 5, 3, 2, 2, 3, 1, 3, 2, 2, 0, 1, 3, 2, 1, 1, 1, 0, 3, 3, 0, 0, 0, 4, 0, 5, 5, 2, 3, 2, 4, 3, 1, 3, 0, 0, 1, 0, 2, 2, 0, 2, 2, 4, 1, 0, 2, 2, 5, 1, 1, 1, 2, 0, 0, 0, 0]
HEADER_HISTOGRAM	bin-number	bin-values	nir
HISTOGRAM_DATA	256	[1.0, 1.99609375, 2.9921875, 3.98828125, 4.984375, 5.98046875, 6.9765625, 7.97265625, 8.96875, 9.96484375, 10.9609375, 11.95703125, 12.953125, 13.94921875, 14.9453125, 15.94140625, 16.9375, 17.93359375, 18.9296875, 19.92578125, 20.921875, 21.91796875, 22.9140625, 23.91015625, 24.90625, 25.90234375, 26.8984375, 27.89453125, 28.890625, 29.88671875, 30.8828125, 31.87890625, 32.875, 33.87109375, 34.8671875, 35.86328125, 36.859375, 37.85546875, 38.8515625, 39.84765625, 40.84375, 41.83984375, 42.8359375, 43.83203125, 44.828125, 45.82421875, 46.8203125, 47.81640625, 48.8125, 49.80859375, 50.8046875, 51.80078125, 52.796875, 53.79296875, 54.7890625, 55.78515625, 56.78125, 57.77734375, 58.7734375, 59.76953125, 60.765625, 61.76171875, 62.7578125, 63.75390625, 64.75, 65.74609375, 66.7421875, 67.73828125, 68.734375, 69.73046875, 70.7265625, 71.72265625, 72.71875, 73.71484375, 74.7109375, 75.70703125, 76.703125, 77.69921875, 78.6953125, 79.69140625, 80.6875, 81.68359375, 82.6796875, 83.67578125, 84.671875, 85.66796875, 86.6640625, 87.66015625, 88.65625, 89.65234375, 90.6484375, 91.64453125, 92.640625, 93.63671875, 94.6328125, 95.62890625, 96.625, 97.62109375, 98.6171875, 99.61328125, 100.609375, 101.60546875, 102.6015625, 103.59765625, 104.59375, 105.58984375, 106.5859375, 107.58203125, 108.578125, 109.57421875, 110.5703125, 111.56640625, 112.5625, 113.55859375, 114.5546875, 115.55078125, 116.546875, 117.54296875, 118.5390625, 119.53515625, 120.53125, 121.52734375, 122.5234375, 123.51953125, 124.515625, 125.51171875, 126.5078125, 127.50390625, 128.5, 129.49609375, 130.4921875, 131.48828125, 132.484375, 133.48046875, 134.4765625, 135.47265625, 136.46875, 137.46484375, 138.4609375, 139.45703125, 140.453125, 141.44921875, 142.4453125, 143.44140625, 144.4375, 145.43359375, 146.4296875, 147.42578125, 148.421875, 149.41796875, 150.4140625, 151.41015625, 152.40625, 153.40234375, 154.3984375, 155.39453125, 156.390625, 157.38671875, 158.3828125, 159.37890625, 160.375, 161.37109375, 162.3671875, 163.36328125, 164.359375, 165.35546875, 166.3515625, 167.34765625, 168.34375, 169.33984375, 170.3359375, 171.33203125, 172.328125, 173.32421875, 174.3203125, 175.31640625, 176.3125, 177.30859375, 178.3046875, 179.30078125, 180.296875, 181.29296875, 182.2890625, 183.28515625, 184.28125, 185.27734375, 186.2734375, 187.26953125, 188.265625, 189.26171875, 190.2578125, 191.25390625, 192.25, 193.24609375, 194.2421875, 195.23828125, 196.234375, 197.23046875, 198.2265625, 199.22265625, 200.21875, 201.21484375, 202.2109375, 203.20703125, 204.203125, 205.19921875, 206.1953125, 207.19140625, 208.1875, 209.18359375, 210.1796875, 211.17578125, 212.171875, 213.16796875, 214.1640625, 215.16015625, 216.15625, 217.15234375, 218.1484375, 219.14453125, 220.140625, 221.13671875, 222.1328125, 223.12890625, 224.125, 225.12109375, 226.1171875, 227.11328125, 228.109375, 229.10546875, 230.1015625, 231.09765625, 232.09375, 233.08984375, 234.0859375, 235.08203125, 236.078125, 237.07421875, 238.0703125, 239.06640625, 240.0625, 241.05859375, 242.0546875, 243.05078125, 244.046875, 245.04296875, 246.0390625, 247.03515625, 248.03125, 249.02734375, 250.0234375, 251.01953125, 252.015625, 253.01171875, 254.0078125, 255.00390625]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 2, 2, 1, 2, 1, 0, 2, 0, 5, 3, 5, 1, 2, 1, 3, 2, 1, 1, 3, 1, 2, 2, 1, 2, 1, 4, 1, 3, 0, 3, 1, 0, 2, 5, 3, 2, 2, 1, 2, 5, 2, 4, 2, 8, 5, 6, 1, 3, 5, 3, 2, 8, 1, 6, 3, 3, 8, 9, 5, 4, 8, 9, 4, 8, 7, 9, 2, 8, 5, 6, 10, 4, 3, 6, 5, 7, 4, 5, 3, 9, 1, 3, 0, 3, 3, 3, 4, 7, 1, 1, 7, 2, 2, 3, 2, 1, 0, 5, 3, 2, 2, 3, 1, 3, 2, 2, 0, 1, 3, 2, 1, 1, 1, 0, 3, 3, 0, 0, 0, 4, 0, 5, 5, 2, 3, 2, 4, 3, 1, 3, 0, 0, 1, 0, 2, 2, 0, 2, 2, 4, 1, 0, 2, 2, 5, 1, 1, 1, 2, 0, 0, 0, 0]
HEADER_HISTOGRAM	bin-number	bin-values	nir
HISTOGRAM_DATA	256	[1.0, 1.99609375, 2.9921875, 3.98828125, 4.984375, 5.98046875, 6.9765625, 7.97265625, 8.96875, 9.96484375, 10.9609375, 11.95703125, 12.953125, 13.94921875, 14.9453125, 15.94140625, 16.9375, 17.93359375, 18.9296875, 19.92578125, 20.921875, 21.91796875, 22.9140625, 23.91015625, 24.90625, 25.90234375, 26.8984375, 27.89453125, 28.890625, 29.88671875, 30.8828125, 31.87890625, 32.875, 33.87109375, 34.8671875, 35.86328125, 36.859375, 37.85546875, 38.8515625, 39.84765625, 40.84375, 41.83984375, 42.8359375, 43.83203125, 44.828125, 45.82421875, 46.8203125, 47.81640625, 48.8125, 49.80859375, 50.8046875, 51.80078125, 52.796875, 53.79296875, 54.7890625, 55.78515625, 56.78125, 57.77734375, 58.7734375, 59.76953125, 60.765625, 61.76171875, 62.7578125, 63.75390625, 64.75, 65.74609375, 66.7421875, 67.73828125, 68.734375, 69.73046875, 70.7265625, 71.72265625, 72.71875, 73.71484375, 74.7109375, 75.70703125, 76.703125, 77.69921875, 78.6953125, 79.69140625, 80.6875, 81.68359375, 82.6796875, 83.67578125, 84.671875, 85.66796875, 86.6640625, 87.66015625, 88.65625, 89.65234375, 90.6484375, 91.64453125, 92.640625, 93.63671875, 94.6328125, 95.62890625, 96.625, 97.62109375, 98.6171875, 99.61328125, 100.609375, 101.60546875, 102.6015625, 103.59765625, 104.59375, 105.58984375, 106.5859375, 107.58203125, 108.578125, 109.57421875, 110.5703125, 111.56640625, 112.5625, 113.55859375, 114.5546875, 115.55078125, 116.546875, 117.54296875, 118.5390625, 119.53515625, 120.53125, 121.52734375, 122.5234375, 123.51953125, 124.515625, 125.51171875, 126.5078125, 127.50390625, 128.5, 129.49609375, 130.4921875, 131.48828125, 132.484375, 133.48046875, 134.4765625, 135.47265625, 136.46875, 137.46484375, 138.4609375, 139.45703125, 140.453125, 141.44921875, 142.4453125, 143.44140625, 144.4375, 145.43359375, 146.4296875, 147.42578125, 148.421875, 149.41796875, 150.4140625, 151.41015625, 152.40625, 153.40234375, 154.3984375, 155.39453125, 156.390625, 157.38671875, 158.3828125, 159.37890625, 160.375, 161.37109375, 162.3671875, 163.36328125, 164.359375, 165.35546875, 166.3515625, 167.34765625, 168.34375, 169.33984375, 170.3359375, 171.33203125, 172.328125, 173.32421875, 174.3203125, 175.31640625, 176.3125, 177.30859375, 178.3046875, 179.30078125, 180.296875, 181.29296875, 182.2890625, 183.28515625, 184.28125, 185.27734375, 186.2734375, 187.26953125, 188.265625, 189.26171875, 190.2578125, 191.25390625, 192.25, 193.24609375, 194.2421875, 195.23828125, 196.234375, 197.23046875, 198.2265625, 199.22265625, 200.21875, 201.21484375, 202.2109375, 203.20703125, 204.203125, 205.19921875, 206.1953125, 207.19140625, 208.1875, 209.18359375, 210.1796875, 211.17578125, 212.171875, 213.16796875, 214.1640625, 215.16015625, 216.15625, 217.15234375, 218.1484375, 219.14453125, 220.140625, 221.13671875, 222.1328125, 223.12890625, 224.125, 225.12109375, 226.1171875, 227.11328125, 228.109375, 229.10546875, 230.1015625, 231.09765625, 232.09375, 233.08984375, 234.0859375, 235.08203125, 236.078125, 237.07421875, 238.0703125, 239.06640625, 240.0625, 241.05859375, 242.0546875, 243.05078125, 244.046875, 245.04296875, 246.0390625, 247.03515625, 248.03125, 249.02734375, 250.0234375, 251.01953125, 252.015625, 253.01171875, 254.0078125, 255.00390625]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 2, 2, 1, 2, 1, 0, 2, 0, 5, 3, 5, 1, 2, 1, 3, 2, 1, 1, 3, 1, 2, 2, 1, 2, 1, 4, 1, 3, 0, 3, 1, 0, 2, 5, 3, 2, 2, 1, 2, 5, 2, 4, 2, 8, 5, 6, 1, 3, 5, 3, 2, 8, 1, 6, 3, 3, 8, 9, 5, 4, 8, 9, 4, 8, 7, 9, 2, 8, 5, 6, 10, 4, 3, 6, 5, 7, 4, 5, 3, 9, 1, 3, 0, 3, 3, 3, 4, 7, 1, 1, 7, 2, 2, 3, 2, 1, 0, 5, 3, 2, 2, 3, 1, 3, 2, 2, 0, 1, 3, 2, 1, 1, 1, 0, 3, 3, 0, 0, 0, 4, 0, 5, 5, 2, 3, 2, 4, 3, 1, 3, 0, 0, 1, 0, 2, 2, 0, 2, 2, 4, 1, 0, 2, 2, 5, 1, 1, 1, 2, 0, 0, 0, 0]
HEADER_HISTOGRAM	bin-number	bin-values	nir
HISTOGRAM_DATA	256	[1.0, 1.99609375, 2.9921875, 3.98828125, 4.984375, 5.98046875, 6.9765625, 7.97265625, 8.96875, 9.96484375, 10.9609375, 11.95703125, 12.953125, 13.94921875, 14.9453125, 15.94140625, 16.9375, 17.93359375, 18.9296875, 19.92578125, 20.921875, 21.91796875, 22.9140625, 23.91015625, 24.90625, 25.90234375, 26.8984375, 27.89453125, 28.890625, 29.88671875, 30.8828125, 31.87890625, 32.875, 33.87109375, 34.8671875, 35.86328125, 36.859375, 37.85546875, 38.8515625, 39.84765625, 40.84375, 41.83984375, 42.8359375, 43.83203125, 44.828125, 45.82421875, 46.8203125, 47.81640625, 48.8125, 49.80859375, 50.8046875, 51.80078125, 52.796875, 53.79296875, 54.7890625, 55.78515625, 56.78125, 57.77734375, 58.7734375, 59.76953125, 60.765625, 61.76171875, 62.7578125, 63.75390625, 64.75, 65.74609375, 66.7421875, 67.73828125, 68.734375, 69.73046875, 70.7265625, 71.72265625, 72.71875, 73.71484375, 74.7109375, 75.70703125, 76.703125, 77.69921875, 78.6953125, 79.69140625, 80.6875, 81.68359375, 82.6796875, 83.67578125, 84.671875, 85.66796875, 86.6640625, 87.66015625, 88.65625, 89.65234375, 90.6484375, 91.64453125, 92.640625, 93.63671875, 94.6328125, 95.62890625, 96.625, 97.62109375, 98.6171875, 99.61328125, 100.609375, 101.60546875, 102.6015625, 103.59765625, 104.59375, 105.58984375, 106.5859375, 107.58203125, 108.578125, 109.57421875, 110.5703125, 111.56640625, 112.5625, 113.55859375, 114.5546875, 115.55078125, 116.546875, 117.54296875, 118.5390625, 119.53515625, 120.53125, 121.52734375, 122.5234375, 123.51953125, 124.515625, 125.51171875, 126.5078125, 127.50390625, 128.5, 129.49609375, 130.4921875, 131.48828125, 132.484375, 133.48046875, 134.4765625, 135.47265625, 136.46875, 137.46484375, 138.4609375, 139.45703125, 140.453125, 141.44921875, 142.4453125, 143.44140625, 144.4375, 145.43359375, 146.4296875, 147.42578125, 148.421875, 149.41796875, 150.4140625, 151.41015625, 152.40625, 153.40234375, 154.3984375, 155.39453125, 156.390625, 157.38671875, 158.3828125, 159.37890625, 160.375, 161.37109375, 162.3671875, 163.36328125, 164.359375, 165.35546875, 166.3515625, 167.34765625, 168.34375, 169.33984375, 170.3359375, 171.33203125, 172.328125, 173.32421875, 174.3203125, 175.31640625, 176.3125, 177.30859375, 178.3046875, 179.30078125, 180.296875, 181.29296875, 182.2890625, 183.28515625, 184.28125, 185.27734375, 186.2734375, 187.26953125, 188.265625, 189.26171875, 190.2578125, 191.25390625, 192.25, 193.24609375, 194.2421875, 195.23828125, 196.234375, 197.23046875, 198.2265625, 199.22265625, 200.21875, 201.21484375, 202.2109375, 203.20703125, 204.203125, 205.19921875, 206.1953125, 207.19140625, 208.1875, 209.18359375, 210.1796875, 211.17578125, 212.171875, 213.16796875, 214.1640625, 215.16015625, 216.15625, 217.15234375, 218.1484375, 219.14453125, 220.140625, 221.13671875, 222.1328125, 223.12890625, 224.125, 225.12109375, 226.1171875, 227.11328125, 228.109375, 229.10546875, 230.1015625, 231.09765625, 232.09375, 233.08984375, 234.0859375, 235.08203125, 236.078125, 237.07421875, 238.0703125, 239.06640625, 240.0625, 241.05859375, 242.0546875, 243.05078125, 244.046875, 245.04296875, 246.0390625, 247.03515625, 248.03125, 249.02734375, 250.0234375, 251.01953125, 252.015625, 253.01171875, 254.0078125, 255.00390625]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 2, 2, 1, 2, 1, 0, 2, 0, 5, 3, 5, 1, 2, 1, 3, 2, 1, 1, 3, 1, 2, 2, 1, 2, 1, 4, 1, 3, 0, 3, 1, 0, 2, 5, 3, 2, 2, 1, 2, 5, 2, 4, 2, 8, 5, 6, 1, 3, 5, 3, 2, 8, 1, 6, 3, 3, 8, 9, 5, 4, 8, 9, 4, 8, 7, 9, 2, 8, 5, 6, 10, 4, 3, 6, 5, 7, 4, 5, 3, 9, 1, 3, 0, 3, 3, 3, 4, 7, 1, 1, 7, 2, 2, 3, 2, 1, 0, 5, 3, 2, 2, 3, 1, 3, 2, 2, 0, 1, 3, 2, 1, 1, 1, 0, 3, 3, 0, 0, 0, 4, 0, 5, 5, 2, 3, 2, 4, 3, 1, 3, 0, 0, 1, 0, 2, 2, 0, 2, 2, 4, 1, 0, 2, 2, 5, 1, 1, 1, 2, 0, 0, 0, 0]
HEADER_HISTOGRAM	bin-number	bin-values	nir
HISTOGRAM_DATA	256	[1.0, 1.99609375, 2.9921875, 3.98828125, 4.984375, 5.98046875, 6.9765625, 7.97265625, 8.96875, 9.96484375, 10.9609375, 11.95703125, 12.953125, 13.94921875, 14.9453125, 15.94140625, 16.9375, 17.93359375, 18.9296875, 19.92578125, 20.921875, 21.91796875, 22.9140625, 23.91015625, 24.90625, 25.90234375, 26.8984375, 27.89453125, 28.890625, 29.88671875, 30.8828125, 31.87890625, 32.875, 33.87109375, 34.8671875, 35.86328125, 36.859375, 37.85546875, 38.8515625, 39.84765625, 40.84375, 41.83984375, 42.8359375, 43.83203125, 44.828125, 45.82421875, 46.8203125, 47.81640625, 48.8125, 49.80859375, 50.8046875, 51.80078125, 52.796875, 53.79296875, 54.7890625, 55.78515625, 56.78125, 57.77734375, 58.7734375, 59.76953125, 60.765625, 61.76171875, 62.7578125, 63.75390625, 64.75, 65.74609375, 66.7421875, 67.73828125, 68.734375, 69.73046875, 70.7265625, 71.72265625, 72.71875, 73.71484375, 74.7109375, 75.70703125, 76.703125, 77.69921875, 78.6953125, 79.69140625, 80.6875, 81.68359375, 82.6796875, 83.67578125, 84.671875, 85.66796875, 86.6640625, 87.66015625, 88.65625, 89.65234375, 90.6484375, 91.64453125, 92.640625, 93.63671875, 94.6328125, 95.62890625, 96.625, 97.62109375, 98.6171875, 99.61328125, 100.609375, 101.60546875, 102.6015625, 103.59765625, 104.59375, 105.58984375, 106.5859375, 107.58203125, 108.578125, 109.57421875, 110.5703125, 111.56640625, 112.5625, 113.55859375, 114.5546875, 115.55078125, 116.546875, 117.54296875, 118.5390625, 119.53515625, 120.53125, 121.52734375, 122.5234375, 123.51953125, 124.515625, 125.51171875, 126.5078125, 127.50390625, 128.5, 129.49609375, 130.4921875, 131.48828125, 132.484375, 133.48046875, 134.4765625, 135.47265625, 136.46875, 137.46484375, 138.4609375, 139.45703125, 140.453125, 141.44921875, 142.4453125, 143.44140625, 144.4375, 145.43359375, 146.4296875, 147.42578125, 148.421875, 149.41796875, 150.4140625, 151.41015625, 152.40625, 153.40234375, 154.3984375, 155.39453125, 156.390625, 157.38671875, 158.3828125, 159.37890625, 160.375, 161.37109375, 162.3671875, 163.36328125, 164.359375, 165.35546875, 166.3515625, 167.34765625, 168.34375, 169.33984375, 170.3359375, 171.33203125, 172.328125, 173.32421875, 174.3203125, 175.31640625, 176.3125, 177.30859375, 178.3046875, 179.30078125, 180.296875, 181.29296875, 182.2890625, 183.28515625, 184.28125, 185.27734375, 186.2734375, 187.26953125, 188.265625, 189.26171875, 190.2578125, 191.25390625, 192.25, 193.24609375, 194.2421875, 195.23828125, 196.234375, 197.23046875, 198.2265625, 199.22265625, 200.21875, 201.21484375, 202.2109375, 203.20703125, 204.203125, 205.19921875, 206.1953125, 207.19140625, 208.1875, 209.18359375, 210.1796875, 211.17578125, 212.171875, 213.16796875, 214.1640625, 215.16015625, 216.15625, 217.15234375, 218.1484375, 219.14453125, 220.140625, 221.13671875, 222.1328125, 223.12890625, 224.125, 225.12109375, 226.1171875, 227.11328125, 228.109375, 229.10546875, 230.1015625, 231.09765625, 232.09375, 233.08984375, 234.0859375, 235.08203125, 236.078125, 237.07421875, 238.0703125, 239.06640625, 240.0625, 241.05859375, 242.0546875, 243.05078125, 244.046875, 245.04296875, 246.0390625, 247.03515625, 248.03125, 249.02734375, 250.0234375, 251.01953125, 252.015625, 253.01171875, 254.0078125, 255.00390625]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 2, 2, 1, 2, 1, 0, 2, 0, 5, 3, 5, 1, 2, 1, 3, 2, 1, 1, 3, 1, 2, 2, 1, 2, 1, 4, 1, 3, 0, 3, 1, 0, 2, 5, 3, 2, 2, 1, 2, 5, 2, 4, 2, 8, 5, 6, 1, 3, 5, 3, 2, 8, 1, 6, 3, 3, 8, 9, 5, 4, 8, 9, 4, 8, 7, 9, 2, 8, 5, 6, 10, 4, 3, 6, 5, 7, 4, 5, 3, 9, 1, 3, 0, 3, 3, 3, 4, 7, 1, 1, 7, 2, 2, 3, 2, 1, 0, 5, 3, 2, 2, 3, 1, 3, 2, 2, 0, 1, 3, 2, 1, 1, 1, 0, 3, 3, 0, 0, 0, 4, 0, 5, 5, 2, 3, 2, 4, 3, 1, 3, 0, 0, 1, 0, 2, 2, 0, 2, 2, 4, 1, 0, 2, 2, 5, 1, 1, 1, 2, 0, 0, 0, 0]
HEADER_HISTOGRAM	bin-number	bin-values	nir
